Subject,Style,Trial,Jump_Height_(Impulse),Jump_Height_(Flight),Bodyweight,GRF_Impulse_(Normalized),Net_Impulse_(Normalized),Concentric_GRF_Impulse_(Normalized),Concentric_Net_Impulse_(Normalized),GRF_Max_(Normalized),Net_F_Max_(Normalized),GRF_at_Bottom_(Normalized),Average_Power_(Normalized),Peak_Power_(Normalized),Depth,Contact_Time,RSI_(Impulse),RSI_(Flight),Stiffness,Time_GRF_Max,Time_GRF_Ecc_Max,Time_GRF_Con_Max,GRF_Max_2_(Normalized),GRF_1st_high_(Normalized),GRF_1st_low_(Normalized),GRF_2nd_high_(Normalized),GRF_2nd_low_(Normalized),Max_GRF_diff_1st_(Normalized),Max_GRF_diff_2nd_(Normalized),GRF_1st_Higher_Side,GRF_2nd_Higher_Side,Impulse_high_(Normalized),Impulse_low_(Normalized)
15,SF,3,0.2413984868037727,0.3113807508,102.77971421284353,8.017452872981702,5.046037922981695,3.685817652844392,2.185400202844386,44.12388217589823,34.31723217589823,33.70324607856451,30.34212797011094,51.79182390642175,0.2496005725464452,0.303,0.796694675920042,1.0276592435643563,176.77796859896122,0.04699999999999971,0.04699999999999971,0.15000000000000036,41.25804427922899,25.42709930665896,20.344773441087284,23.022344614617655,19.0640732464223,5.082325865571676,3.958271368195355,A,A,1542.9056449999994,744.4349449999999
15,SF,4,0.2950827256404776,0.33915808692500005,102.83760089367794,10.149756469709397,5.27585141970939,4.946563908330856,2.40664155833085,32.43444003957751,22.627790039577512,24.660338027740828,26.41369301628193,47.614303212468684,0.38768610349683263,0.497,0.5937278181900958,0.6824106376760565,83.66160083383669,0.055000000000000604,0.055000000000000604,0.23799999999999955,32.45126268017751,16.773923010742326,16.31786414129739,17.643741046389433,14.933642817939477,0.45605886944493434,2.710098228449956,B,A,766.4974949999969,1019.4595800000104
15,SF,5,0.2901215697967713,0.34824517398125004,102.10227032022969,10.482486644451646,5.255542194451653,5.055445617233537,2.3880368172335484,34.03812656760698,24.231476567606983,24.993861468469053,25.414439642350267,45.33822083683613,0.4342019024102817,0.533,0.544318142207826,0.65336805625,78.3923939039862,0.051000000000000156,0.051000000000000156,0.2610000000000001,53.70527004739442,18.965689929583572,16.701685424345847,27.947076897022136,25.758193150372286,2.2640045052377253,2.18888374664985,A,B,1236.2659250000033,1149.361065000001
15,SS,1,0.2800466171689673,0.334019402325,102.26318899171292,8.489178447880695,5.2137573478806996,4.096546705911431,2.350963005911436,35.699649463267235,25.892999463267234,28.417459191845637,30.786170106840036,53.13736045845181,0.25364322517745524,0.334,0.8384629256555907,1.0000580907934131,140.7474985318092,0.054999999999999716,0.054999999999999716,0.2010000000000005,62.428622292595925,19.73926316891585,17.984281715965626,35.87732825638088,29.575647208157136,1.7549814529502257,6.301681048223742,A,B,705.7819649999973,1511.4980049999995
15,SS,2,0.30849221787642883,0.34563660508125,102.16080067575002,7.967895020552839,5.329906170552838,3.91454469184605,2.482773791846049,45.46048943704507,35.653839437045065,38.50478827476281,37.53753384890028,62.66398527145667,0.20905326242117372,0.269,1.1468112188714825,1.2848944426812268,217.4588854081459,0.058999999999999275,0.058999999999999275,0.1429999999999989,73.74589813476605,24.066569405652803,21.51304595757432,44.46617459878917,31.2893984664978,2.553523448078483,13.176776132291373,B,A,569.1400790666002,783.1096699999999
15,SS,3,0.2986677846051054,0.360105091325,102.5141103230971,8.379516071422772,5.290421321422778,4.056537179997407,2.4286332799974146,37.616577735944766,27.80992773594477,31.657202991584764,33.46116561055381,56.95751514682585,0.24156580605946018,0.315,0.9481516971590648,1.1431907661111111,155.71979474067467,0.04299999999999926,0.04299999999999926,0.18899999999999917,44.174406681454656,21.697598437810843,17.359951663152028,22.619617852524566,21.55478882893009,4.337646774658815,1.064829023594477,B,A,959.9133091470006,1909.9462999999978
15,SS,4,0.22787029495981367,0.2967296157,102.63187230076929,7.681017429846604,4.984188679846605,3.539923874089518,2.127766274089517,46.976147778645384,37.169497778645386,37.10436061070919,30.51317582021708,51.54281974202147,0.21788517167752935,0.275,0.8286192543993224,1.0790167843636362,215.60048082652548,0.045999999999999375,0.045999999999999375,0.14199999999999946,58.598560711972134,24.860600735439128,22.597658485692612,34.88126952910676,24.39437129883904,2.2629422497465157,10.48689823026772,A,A,1526.5381900000004,833.4528650000019
15,SS,5,0.24178516334659586,0.2967296157,102.55733815989976,7.40137593876044,5.047779938760441,3.46246881375131,2.1974109637513104,49.66480303982354,39.85815303982354,44.751551496434494,34.07596128606372,55.938070443721394,0.19840231188439567,0.24,1.0074381806108161,1.23637339875,250.32371129204404,0.05600000000000005,0.05600000000000005,0.11099999999999977,43.29617050977818,25.37946135011646,24.90860279561001,23.82189362394415,19.59586740508637,0.470858554506453,4.226026218857779,B,B,929.7689801210038,1538.8167850000066
15,ST,1,0.17136056822694323,0.23195791828124998,101.67003260534122,6.615704625678111,4.703407875678111,2.86603709601537,1.8559521460153707,60.39311528338614,50.58646528338614,52.35702068340194,30.208002022007882,52.931146511500444,0.1713227190913777,0.195,0.878772144753555,1.1895277860576923,352.51083804696395,0.05599999999999916,0.05599999999999916,0.09199999999999964,48.85775948633894,31.374338320340254,29.030284778771115,25.481943239427025,23.37581624691192,2.3440535415691386,2.1061269925151045,B,B,719.8286999999998,1278.202099999996
15,ST,2,0.16663659945449277,0.25825935358125,101.97913535281072,6.590258513909598,4.677961763909598,2.849551812678621,1.8492735126786188,65.6762775721593,55.869627572159295,53.348952030019845,29.692774861449106,51.991490277599965,0.1731371916942032,0.195,0.8545466638691936,1.3244069414423076,379.3308469976656,0.06200000000000028,0.06200000000000028,0.09300000000000086,67.72591252225831,33.56284585232723,32.1706983359864,36.7076067771036,31.610779880093883,1.3921475163408275,5.096826897009716,A,A,1079.6296499999964,836.4880000000003
