,,GRF_1h_(Normalized),GRF_1h_(Normalized),GRF_1l_(Normalized),GRF_1l_(Normalized),GRF_2h_(Normalized),GRF_2h_(Normalized),GRF_2l_(Normalized),GRF_2l_(Normalized),GRF_(Normalized),GRF_(Normalized),GRF_diff_(Normalized),GRF_diff_(Normalized),Impulse_1h_(Normalized),Impulse_1h_(Normalized),Impulse_1l_(Normalized),Impulse_1l_(Normalized),Velocity,Velocity
,,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI
Style,Time,,,,,,,,,,,,,,,,,,
ST,3154.0,1.624,1.0513546173953563,1.544,1.0176165831996224,0.02232419655439826,0.012982300953217056,0.02006377239866992,0.018445381916487563,0.04238796895306822,0.03131208135756327,0.0071081392109973,0.0035387857972775058,1091.578324185632,200.94944724033016,812.0560120000057,181.89606942574432,-15.561698333275668,3.6095600662752223
ST,3155.0,1.716,1.099299869753936,1.558,0.9070695917642067,0.02251539546320778,0.0117393490329701,0.021730004489803757,0.01850170040924815,0.04424539995301158,0.030050754464820705,0.00796504042786592,0.004817411529474612,1091.579994185632,200.94932926693116,812.0575630000058,181.89624423086278,-15.571461666591215,3.609557311088632
ST,3156.0,1.512,0.9618037384080621,1.5719999999999998,1.03061230786443,0.02247795461334966,0.013083463322679333,0.01884326811215828,0.017295929234711942,0.04132122272550794,0.030200017030284815,0.007170246636723559,0.0028178314134973954,1091.581608185632,200.94924642403203,812.0591280000058,181.8964541406362,-15.581225533279877,3.609555870695797
ST,3157.0,1.7619999999999998,1.3232591344411613,1.5699999999999998,1.037525896143248,0.02194868427440686,0.013124008671752249,0.02294375704428604,0.02251092075797373,0.0448924413186929,0.03540431434859343,0.01115931320098244,0.0061358142901932625,1091.583245185632,200.94912332571096,812.0606990000058,181.8966243605316,-15.590989076447855,3.6095532679840683
ST,3158.0,1.6320000000000001,1.271269901490077,1.3219999999999998,0.9952590531137271,0.01955543405084274,0.01234571204310155,0.02029690057511056,0.022077753028915036,0.03985233462595332,0.034292702435772704,0.01072616318911142,0.006460708067431372,1091.584942185632,200.94892520063195,812.0621450000059,181.89676261178235,-15.600753354059881,3.609549526749686
ST,3159.0,1.7879999999999998,1.1602681360159954,1.4460000000000002,1.0617307830474376,0.02174074016280924,0.013328221976788138,0.02139412777598132,0.020505066822171826,0.0431348679387906,0.03361996164202505,0.00999154508777784,0.0034557652873306475,1091.586652185632,200.94879125964124,812.0635290000058,181.89693785535067,-15.610518510458599,3.609546755312772
ST,3160.0,1.8099999999999998,1.1322998419264811,1.54,1.0506894434900635,0.023663209480253022,0.011409908578603798,0.02086137223449494,0.0202644581717797,0.04452458171474796,0.03158749170686836,0.01097608307173004,0.00479135072411194,1091.5884511856318,200.94862520075503,812.0650220000058,181.8971127209488,-15.620281330733775,3.609542280340777
ST,3161.0,1.542,1.0284889746126733,1.3820000000000001,1.012625116635576,0.0208995975350715,0.012427859018859061,0.018785289877126982,0.01863938125140508,0.03968488741219854,0.030952148495233353,0.00780352175955832,0.003897314305891695,1091.590127185632,200.94842791523897,812.0664830000057,181.89722290472199,-15.63004587599921,3.6095375233324156
ST,3162.0,1.638,1.0112134161262347,1.482,0.9832912419494998,0.02307020320996116,0.012156263501427773,0.0190906363915241,0.017906028771597433,0.04216083960148528,0.029848017901642397,0.00902138541934862,0.003229274319938891,1091.591717185632,200.94826976520812,812.0679150000058,181.89737502172932,-15.639811603135703,3.609534974022963
ST,3163.0,1.634,1.046091733179183,1.5379999999999998,0.8672032727333391,0.02220668970251732,0.011046982047307929,0.0206015483835532,0.017497078781675883,0.04280823808607058,0.028304975792056156,0.008411705453631579,0.004278147218952215,1091.5933531856322,200.9480718685055,812.0694250000058,181.8975613980545,-15.649575768596858,3.609531630239454
ST,3164.0,1.9120000000000001,1.0506214608350064,1.564,0.9338898918626027,0.02420563909099386,0.01177855443005694,0.02322776015074016,0.018022132572590027,0.047433399241734064,0.029601956434859383,0.0090901167285173,0.0025676626412744178,1091.595126185632,200.94784644517532,812.0709760000058,181.89766045082507,-15.659337297778197,3.609527029445223
ST,3165.0,1.722,1.0675634793033173,1.636,1.1139494765898943,0.024997443365080342,0.013946091239587961,0.020447228226355342,0.018869815864233842,0.04544467159143574,0.0324850780619139,0.008026207480182559,0.004710802819953882,1091.596943185632,200.94762685477025,812.0725760000057,181.89777769873496,-15.66909750874278,3.6095231452603
ST,3166.0,1.59,1.1362403124335387,1.536,1.0720771848406923,0.02221225222669112,0.014319131957895376,0.02010290978763658,0.01960720254460263,0.04231516201432772,0.03382138563562951,0.007056867801994801,0.003245678152259566,1091.5985991856319,200.94747041034972,812.0741620000058,181.89794466566718,-15.678860278825976,3.6095207730965337
ST,3167.0,1.78,1.2156080378082468,1.4220000000000002,1.0551645632889517,0.023438023497004478,0.012735878319881894,0.0195227776140249,0.021384060111298276,0.04296080111102944,0.03381015410026518,0.0123863868049475,0.004594689614827666,1091.600284185632,200.94732538632906,812.0756410000058,181.89818259034547,-15.688624290844412,3.6095187525990613
ST,3168.0,1.652,1.1133547513348,1.7899999999999998,0.9646978880281243,0.02598683785420782,0.01256312221597593,0.02078945637758462,0.018128241815529373,0.046776294231792484,0.03035460179263063,0.00937016919374634,0.004316943114265681,1091.602000185632,200.9470732051782,812.0772470000059,181.89842939932817,-15.698386072296742,3.6095149236587374
ST,3169.0,1.7760000000000002,1.0682343554461695,1.6600000000000001,0.9908410388526055,0.02523909442063526,0.011929402465174222,0.02119030613291484,0.018500578711026526,0.04642940055355014,0.030179531317268197,0.00964430583450726,0.004110995149843416,1091.6037141856318,200.94678381392453,812.0789720000059,181.89861233118972,-15.70814611944935,3.6095100940579976
ST,3170.0,1.734,1.1337955886605067,1.474,0.9850198769275981,0.0214731599632434,0.012333796628694056,0.02145687072548894,0.01968304063825121,0.04293003068873236,0.03190195184453761,0.00866676583540236,0.004550896949669371,1091.605469185632,200.94661577139158,812.0805390000058,181.8988132787316,-15.71790808973373,3.6095069958768686
ST,3171.0,1.7719999999999998,1.1354056555902983,1.434,1.097506688987296,0.02258991448095222,0.013434293808484998,0.020284323743487518,0.020619556758247774,0.042874238224439795,0.03396969451250809,0.00961931499130228,0.003187404397840691,1091.607222185632,200.94653986480319,812.0819930000058,181.8990361656198,-15.72767183759927,3.6095052462663983
ST,3172.0,1.8519999999999999,1.2619395923813521,1.5379999999999998,1.038718488589203,0.02485293978688548,0.01234791321372658,0.02107763393984452,0.021471203537284437,0.04593057372672998,0.03365534495279385,0.01277268724255258,0.003704041311906777,1091.609034185632,200.94630771230595,812.0834790000058,181.89923110667672,-15.737434085193296,3.60950105845695
ST,3173.0,1.5539999999999998,1.0857190258241318,1.548,1.0010055379717924,0.02309226254460324,0.012637752574169017,0.0178729722318995,0.018230147997133694,0.04096523477650276,0.030310912601257407,0.01104892021162574,0.003746101280175634,1091.610737185632,200.94604679731552,812.0850220000058,181.89947959635066,-15.747197287289046,3.6094962232318695
ST,3174.0,1.734,1.0447977654894418,1.73,0.9170556838442352,0.025035857977960978,0.011977555135205053,0.021910907856484457,0.017153391241589894,0.046946765834445535,0.02892311891119768,0.00729773783859968,0.0039141782184882205,1091.6123811856319,200.9458761289587,812.0866610000057,181.8997432624824,-15.75695998128874,3.6094929240754166
ST,3175.0,1.598,1.131251833822241,1.5,1.1724010817201738,0.02205205135760564,0.014655966129291728,0.0188261816802577,0.02041425619811506,0.040878233037863344,0.0350025685267581,0.007398657394471079,0.0037294957676779397,1091.614047185632,200.94575454756642,812.0882760000057,181.89993271045648,-15.766722718789305,3.6094896733829644
ST,3176.0,1.6059999999999999,1.200185119708196,1.4460000000000002,1.082204690744671,0.02137203701859232,0.013276274597249525,0.019384167722540917,0.021092340069991656,0.04075620474113326,0.03407223174969174,0.0106368452354663,0.004721383072561154,1091.615649185632,200.9456519799298,812.0897490000058,181.90016425357427,-15.776488551570413,3.609487205936119
ST,3177.0,1.466,1.1297124857355676,1.59,1.0648899760894244,0.0214866483390388,0.014338753604043712,0.019399846230310124,0.018374819512056603,0.040886494569348966,0.032277744100991206,0.008048883561601319,0.0034519340557831717,1091.617185185632,200.94551651760875,812.0912670000058,181.900433379307,-15.78625438022076,3.6094859731714473
ST,3178.0,1.682,1.188503440718965,1.6600000000000001,1.1208781390906766,0.023351723104815342,0.014507430897774386,0.02124081305387584,0.01995090239124924,0.0445925361586912,0.0343231540351469,0.007225423389446981,0.0036181263283989297,1091.618759185632,200.94538361073623,812.0928920000058,181.9006285358344,-15.796018290705396,3.6094832814985085
ST,3179.0,1.7740000000000002,1.085429922636718,1.3699999999999999,1.030030403562337,0.022142109475521383,0.010963110833520685,0.020084283211551517,0.020566334389608424,0.04222639268707296,0.03151751929678081,0.010433053095309319,0.006030446061710105,1091.6204871856319,200.94520272318152,812.0944070000058,181.90075506573092,-15.805781531240973,3.6094786178967855
ST,3180.0,1.802,1.1172748626740916,1.658,1.2014720697589836,0.027552869303533418,0.014210864507899853,0.01931497111413178,0.020643651695468782,0.04686784041766524,0.03472948747257292,0.01056975014897038,0.005133179844419063,1091.622275185632,200.9449802160067,812.0959210000059,181.90095276208982,-15.815543634124419,3.609474851315496
ST,3181.0,1.77,1.0310385490540774,1.688,1.0829224611345918,0.025045764769854338,0.013271565134927837,0.02118403406413682,0.01830498851850996,0.046229798833991184,0.03150572219949956,0.00647642676888824,0.003895738144153559,1091.624061185632,200.9448096275984,812.0975940000059,181.90118293859712,-15.825303735304795,3.6094717868313633
ST,3182.0,1.834,1.2236172153730709,1.586,1.221820480753166,0.02435496277644102,0.013973334325238809,0.02116884915145264,0.022428457215866567,0.045523811927893745,0.03618814460405752,0.01115234518113178,0.0050190040109964,1091.625863185632,200.94467965331887,812.0992310000058,181.90141426458564,-15.835064508499414,3.609468967240864
ST,3183.0,1.748,1.0057189801160735,1.666,1.0223910537742482,0.0240379993752796,0.01297309543485077,0.02186286648823128,0.017355250323049326,0.04590086586351092,0.03025466493318276,0.0057171697514651395,0.002922411311710539,1091.6276541856319,200.9445733379606,812.1008570000059,181.9016320474995,-15.844825446160518,3.609466738921816
ST,3184.0,1.582,1.0640298630047953,1.7899999999999998,0.9612364725160154,0.02371097515217588,0.01284349589907316,0.0214805473663591,0.017516438249818387,0.045191522518535,0.029748841387515528,0.009642000736900299,0.0033097508277607646,1091.6293191856319,200.94449855039775,812.1025850000059,181.9018501627055,-15.854586549966328,3.6094650981889407
ST,3185.0,1.6620000000000001,1.1157918863191283,1.6440000000000001,1.159906180156775,0.0240017055710053,0.014679405063994877,0.01990513496079566,0.019716768419416223,0.04390684053180096,0.034247351160882,0.0068579742465411,0.004384315651175287,1091.630941185632,200.94441251735557,812.1043020000059,181.90211448441696,-15.8643486507848,3.609463366530943
ST,3186.0,1.798,1.1137629303044478,1.53,1.2034664606237915,0.025183663665326938,0.01329538059049346,0.0195393815993458,0.021476482712648178,0.0447230452646728,0.0345468223260894,0.01120241361017328,0.005644700327023482,1091.6326711856318,200.9442764367158,812.1058890000061,181.9023858429946,-15.874110985841904,3.609461331086976
ST,3187.0,1.7579999999999998,1.15822365513853,1.598,1.18837595386896,0.02428534013919616,0.014716779276600735,0.020851007132059278,0.020646045335757122,0.0451363472712555,0.03513156486511892,0.00854566700617002,0.004280721833766735,1091.6344491856319,200.9441116388296,812.107453000006,181.902650963762,-15.883872706145635,3.6094597238212818
ST,3188.0,1.73,1.181568326847203,1.6179999999999999,1.2391799306579514,0.02487905616893146,0.01400889945810639,0.01944298011905422,0.022285294513076002,0.04432203628798572,0.0360639783525143,0.01102024784779202,0.005952440334972648,1091.6361931856318,200.9439870497328,812.1090610000059,181.9029582947772,-15.893634626953855,3.609458392162694
ST,3189.0,1.6199999999999999,1.116069246022797,1.6800000000000002,1.0442735114813138,0.0237462103226,0.013093998746884938,0.02029647213960542,0.01898715210075858,0.04404268246220548,0.03153509680578651,0.00952182486645774,0.0051814123889532115,1091.6378681856318,200.94384793731896,812.110710000006,181.90331193017602,-15.903397094594478,3.6094569345997227
ST,3190.0,1.556,1.1508296893588266,1.554,1.0475390794115575,0.022904289438480763,0.013458676132673679,0.018828639333249,0.018932607229945768,0.04173292877172976,0.03195196595305882,0.00889250917811866,0.004942696261771418,1091.6394561856318,200.94362684162652,812.112327000006,181.90357361747047,-15.91316085678886,3.60945377931474
ST,3191.0,1.8699999999999999,1.2698014320761737,1.53,0.9666142967135993,0.022424159908816597,0.01222859961894212,0.02293508384752906,0.021011576163908943,0.045359243756345646,0.03284408308959612,0.011677412769893319,0.005447088702087482,1091.641169185632,200.94340401626536,812.1138690000059,181.90380020455808,-15.9229239607026,3.609449747012675
ST,3192.0,1.7899999999999998,1.2161420815192532,1.666,0.8915725732781442,0.0213677503008515,0.013138546653556715,0.02481884174816956,0.018380835373542494,0.04618659204902108,0.031196734980247783,0.00828636654605386,0.0041239260169585665,1091.6429991856319,200.94330764559123,812.115467000006,181.90402784679048,-15.932684837784695,3.6094471863192137
ST,3193.0,1.9,1.263119074772399,1.7559999999999998,1.1808317007342004,0.02630682176216802,0.014359908864207072,0.022365272642809762,0.021692526205889125,0.048672094404977786,0.035698341829684,0.01117560319972294,0.004472026054080005,1091.6448441856319,200.9431865211178,812.1171780000059,181.90426953456054,-15.94244405844147,3.6094443058739025
ST,3194.0,1.6199999999999999,1.158332037783207,1.576,0.9867103868298468,0.02177613418253526,0.014762797174661776,0.02085577392469586,0.0181004719992234,0.042631908107231165,0.03249297935869569,0.00622594260797928,0.003850263493706294,1091.6466041856318,200.94309676327015,812.1188440000059,181.90457767474172,-15.952205056440212,3.6094426346571966
ST,3195.0,1.736,1.1360364688511213,1.7119999999999997,1.0438837767254177,0.02366088407232058,0.013648908976235156,0.02222879995439478,0.019166596474294802,0.0458896840267154,0.03252440049499775,0.007757363507897741,0.004244202798005722,1091.648282185632,200.9430946983741,812.1204880000059,181.90487919897993,-15.961967445644145,3.609442304157638
ST,3196.0,1.6099999999999999,1.134953770278174,1.7099999999999997,0.9338018168118624,0.02251149592372518,0.013345554011107368,0.0216009166556608,0.01761510285524158,0.044112412579386,0.030490424022027927,0.00680099254562182,0.004748247679907698,1091.6499551856318,200.94301899337518,812.1221990000059,181.90511227754095,-15.97172909459584,3.609439539352717
ST,3197.0,1.7959999999999998,1.1701614019238762,1.884,1.1190189588236807,0.02588206463992382,0.015738672247016652,0.02296720633115574,0.018908227669551112,0.0488492709710796,0.03429174121894464,0.006310405770600219,0.004192863715842484,1091.6516581856317,200.94294465058474,812.123996000006,181.90534056870115,-15.981489263754067,3.6094362068687142
ST,3198.0,1.7280000000000002,1.2134641616230673,1.77,1.0326746863684846,0.0242173147933205,0.013957412842196888,0.02273965339605332,0.019712141254875692,0.046956968189373845,0.0332566570440753,0.00840913197067188,0.0048650124883426946,1091.6534201856318,200.94285463442873,812.125823000006,181.90560928155546,-15.991248010634488,3.609433999961859
ST,3199.0,1.572,1.1622903986914552,2.5,1.5595502517845472,0.02486818000174374,0.015645358770528577,0.02837663023145946,0.024039319970804624,0.053244810233203245,0.036136635219531525,0.019136355711803922,0.01216480464019367,1091.6550701856318,200.94271785338793,812.1279580000058,181.90570002029028,-16.001004559745276,3.609428241309923
ST,3200.0,1.7,1.2031516819084822,3.9859999999999998,3.2102911257312505,0.02541968022893304,0.015134799597068638,0.0496220057847233,0.04286938780539042,0.07504168601365636,0.048236198288495756,0.034850122053635586,0.03829784371048121,1091.656706185632,200.94256411055179,812.1312010000058,181.90501182276535,-16.010747066497153,3.6094100870019306
ST,3201.0,1.768,1.079579475870331,6.056,6.75940561178305,0.024150714925076484,0.01235326754641436,0.07670694675262509,0.08574748793229092,0.10085766167770158,0.08849975731550196,0.06653562074069579,0.07923009572618285,1091.658440185632,200.9423721376304,812.1362220000059,181.90287724214684,-16.020465766823307,3.6093680989503834
ST,3202.0,1.8960000000000001,1.1194927437196012,9.053999999999998,10.662531026625967,0.025950468099893383,0.013465606769415552,0.11476822775369462,0.13397733165895073,0.14071869585358804,0.13504961334563337,0.09806800078651032,0.13072361117639208,1091.660272185632,200.9422271840911,812.1437770000059,181.89895773732482,-16.03015162864454,3.6092961083906125
ST,3203.0,1.9739999999999998,1.2354031209437746,9.952000000000002,12.561954148608825,0.02164864889822752,0.012388827018305465,0.1304572572885508,0.15638925978241078,0.1521059061867783,0.1578130420068274,0.11658172325714333,0.1528698685709564,1091.662207185632,200.94216180083927,812.1532800000059,181.89362524405257,-16.03981186634352,3.609201409258908
ST,3204.0,1.7599999999999998,1.0886197526853392,10.218,12.760547065274839,0.02405527022179196,0.014454739690878819,0.12863340632226478,0.16042130871489213,0.15268867654405674,0.16154141950106432,0.11802708245714147,0.15547432943138353,1091.6640741856322,200.9421304260045,812.1633650000058,181.88786863954755,-16.049466119052155,3.609099763674959
ST,3205.0,1.832,1.1493127968796535,9.614,11.730461909849284,0.02442633806664232,0.012573717017211276,0.12219208323264534,0.14725099620716312,0.1466184212992877,0.1485090709103497,0.10845636024175417,0.14294759130090828,1091.665870185632,200.94202571728718,812.1732810000059,181.88230947345656,-16.059123115503233,3.609000634957604
ST,3206.0,1.64,1.090248888533468,9.716,11.698754605468618,0.023766678591843022,0.013586206852184916,0.12127236128230659,0.147478931522538,0.14503903987414962,0.14716105809278546,0.10899744547867832,0.14466778011115392,1091.667606185632,200.9419268986454,812.1829460000059,181.87695390884917,-16.068783936772647,3.6089049857487367
ST,3207.0,1.658,0.9792215797346888,9.728,12.167010986191878,0.021966592620650323,0.012040810290681181,0.12297997061227106,0.15273554685558263,0.14494656323292143,0.1520218684010133,0.11154890969073528,0.15041216309017882,1091.669255185632,200.94191704840642,812.1926680000058,181.87152011396645,-16.078445593971093,3.608809153876288
ST,3208.0,1.764,1.193901796616542,11.462,14.23727029129033,0.0245486424810516,0.014774340492776214,0.1442806443493236,0.17888083299810525,0.16882928683037526,0.18051731117245548,0.12812675596038878,0.1752737156788167,1091.6709661856319,200.94189802298297,812.2032630000059,181.86542582687207,-16.08809535604606,3.6087020794747477
ST,3209.0,1.5899999999999999,1.1936969203728836,13.608,17.71955695449899,0.020896259483344278,0.013764386354726307,0.17209906883086987,0.22212231410415165,0.19299532831421415,0.22152225618664745,0.16021232046082473,0.22014827710511573,1091.6726431856318,200.94183118427776,812.2157980000059,181.85799822149224,-16.09772109373849,3.608572224684951
ST,3210.0,1.8519999999999999,1.2978001437548705,15.824000000000002,21.16236055256982,0.02197371012769756,0.014184882009920524,0.20247145120744103,0.26444108699648405,0.22444516133513864,0.2648598948939139,0.18989893593884616,0.26120030942379935,1091.674364185632,200.94170263330776,812.2305140000059,181.8489038779396,-16.107319023493666,3.608414408505748
ST,3211.0,1.564,1.2175526091206648,17.5,23.451848402589174,0.0218982797054171,0.01398361664511402,0.22013085993131454,0.29421614067067714,0.24202913963673164,0.29337906413879067,0.2087273446089736,0.291779086453522,1091.6760721856322,200.94152514797273,812.2471760000059,181.83841353418123,-16.11689243634318,3.608233299736219
ST,3212.0,1.738,1.1327527859619357,17.93,24.29020750987323,0.021874270050656057,0.012642930465318137,0.22707799287090244,0.3041532490137377,0.2489522629215585,0.3028205213283926,0.21742445285296333,0.30140186696190263,1091.6777231856317,200.94138425765055,812.2648910000058,181.82724081193615,-16.126453595641898,3.608041088773313
ST,3213.0,1.6620000000000001,1.12622780704732,17.669999999999998,23.5331741724127,0.023357154569715523,0.015902131231822006,0.22169474485767596,0.29528315800047983,0.2450518994273915,0.2951653003730904,0.20621682365330515,0.2933302938765891,1091.6794231856318,200.9413324023768,812.2826910000058,181.81605133115434,-16.136013243560726,3.607849030273777
ST,3214.0,1.5799999999999998,1.0713440673368222,17.248,23.026651964269206,0.02317181441628884,0.014203546430898082,0.21580277596859737,0.28916796834229896,0.2389745903848862,0.28953222938299167,0.20155805619068454,0.2861933894409446,1091.681044185632,200.94125337327924,812.3001500000058,181.80509746459558,-16.14557788031582,3.6076607138579013
ST,3215.0,1.504,1.1526713608161498,18.355999999999998,24.622646617735878,0.02072905061649992,0.01586357389706137,0.23090518252376876,0.30871004676632985,0.2516342331402688,0.30690574187260966,0.2163538511928226,0.30901479831214823,1091.6825861856319,200.94117519104657,812.3179520000059,181.7938652769369,-16.15513922590406,3.607468358238742
ST,3216.0,1.8200000000000003,0.989682607417872,21.226,28.87988884754576,0.0245857174873504,0.012702363353932315,0.26723771884967235,0.36194899824883775,0.2918234363370228,0.36121427740896295,0.2528733424951986,0.3593333006469452,1091.6842481856318,200.94114711863378,812.3377430000058,181.78127948217465,-16.16467414706932,3.607253839678193
ST,3217.0,1.8780000000000001,1.08040116680164,27.216,37.66682299248589,0.0235653074317611,0.01254485417331255,0.34420456505942265,0.47142714531238716,0.36776987249118376,0.47057250656093724,0.3298854043892204,0.4691574189573345,1091.686097185632,200.94113649628204,812.3619640000059,181.76566408088885,-16.174151000414902,3.606988471328283
ST,3218.0,1.5699999999999998,1.2402414495643943,27.320000000000004,38.26090737034487,0.0191313518572472,0.012967829306034554,0.3455450940891024,0.4789470656045852,0.3646764459463496,0.4782212267446662,0.33681056803893406,0.47611993759176147,1091.6878211856317,200.94107400262212,812.3892320000058,181.74784091921583,-16.183591427255685,3.606685920019069
ST,3219.0,1.56,1.0996286304257243,26.192,36.34035550424921,0.02186686123091878,0.01334904598569539,0.32885814553575005,0.45572913687384226,0.35072500676666885,0.4527037148311722,0.3219866966437469,0.453530828763906,1091.689386185632,200.94093372498358,812.4159880000059,181.73035550699208,-16.193040376529332,3.606388681769442
ST,3220.0,1.65,1.0777695506960232,27.774,38.21012764993428,0.0247694164854079,0.014408577814223698,0.34703341938578436,0.4797135396984477,0.37180283587119234,0.47780298967635265,0.33357484564539586,0.47786576003412157,1091.690991185632,200.94082346721518,812.4429710000059,181.71290617204866,-16.20248576260801,3.60609188795544
ST,3221.0,1.636,1.1501618256696777,29.384000000000004,41.19950315442911,0.02101266821177174,0.013137847768318767,0.3705276189498773,0.5160666930584293,0.391540287161649,0.5145658089438794,0.36101754098487665,0.5136092248131122,1091.692634185632,200.94073745545256,812.4715500000059,181.69426572415074,-16.211910741046495,3.605775196927015
ST,3222.0,1.512,1.1020804077523407,31.964,44.52603288156215,0.02224672497838352,0.01495482216620999,0.4001528039193067,0.5586716135499058,0.42239952889769017,0.5561815446436725,0.38682502011609143,0.5582532086286671,1091.6942081856319,200.940683479398,812.5022240000059,181.67410868227194,-16.221310421138462,3.605433857940612
ST,3223.0,1.552,1.1492468815001857,32.83800000000001,46.07754964902708,0.021624468923248142,0.013780064653924142,0.4122439692904128,0.5777657766824312,0.43386843821366095,0.5748719569393391,0.40274683252712695,0.5764740813940539,1091.6957401856318,200.94062206169735,812.5346250000059,181.65279330173814,-16.23068893715491,3.6050730907616484
ST,3224.0,1.565,1.2466007504781316,39.82,55.05413701681072,0.02040889626347275,0.012888310348849966,0.5017373345215062,0.689386363797691,0.5221462307849789,0.6889966760194253,0.4951966326026409,0.6833468115187965,1093.8446352320384,251.14461704538516,799.2241525000056,225.7092311849266,-15.888715129414681,4.459318084909273
ST,3225.0,1.7375,1.3673618709718276,40.665,55.97005044381729,0.022964428802026125,0.014836139169933718,0.5127223665860565,0.7007128904744208,0.5356867953880827,0.6998959166278443,0.5030599784816463,0.6954497428707297,1093.8462864820385,251.14451227175542,799.2643950000056,225.6837181665015,-15.897992862901594,4.458831430119772
ST,3226.0,1.66,1.481715517368997,43.77,60.63484064540319,0.0209759148231233,0.01586197024645224,0.5522089715732881,0.7589627166160037,0.5731848863964114,0.759423406856693,0.5435609068247608,0.7529050799891288,1093.8479852320384,251.1443849345911,799.3066125000056,225.6568676997094,-15.9072450770607,4.458319339229562
ST,3227.0,1.605,1.4082183082246151,47.5475,65.67843154225288,0.022595432792215348,0.01757041283254069,0.5979049371339585,0.8229013993730115,0.6205003699261739,0.8216323547452759,0.5861633231831892,0.8193560503764319,1093.8496177320385,251.14424344311905,799.3522712500056,225.62770087118736,-15.916454884432541,4.457763887752396
ST,3228.0,1.5625,1.484205566139484,50.254999999999995,69.43102575563735,0.02304630211081715,0.017319490669887246,0.630977011341433,0.8703968772873059,0.6540233134522501,0.8667900237505973,0.6238646121267548,0.8667068704029756,1093.8512014820385,251.14406300047577,799.4011725000056,225.5965165485854,-15.925624272590852,4.457170499143063
ST,3229.0,1.525,1.4267683079280868,51.7075,71.59960299456117,0.021117295348141777,0.019371142396633515,0.6500768454260556,0.8971045507201152,0.6711941407741974,0.895131176747521,0.6368958929648052,0.895705676217657,1093.8527452320386,251.14396501300445,799.4521537500056,225.56397925292083,-15.934768313863739,4.456552367200469
ST,3230.0,1.485,1.4172313612747465,54.88249999999999,75.99844386937747,0.021590721741843774,0.016295233122537417,0.6891994178294509,0.9525874277064306,0.7107901395712948,0.9521268462309297,0.6775291687950873,0.948580616980715,1093.8542502320383,251.14388538780324,799.5054487500056,225.5299157030363,-15.943883971723565,4.4559047060505055
ST,3231.0,1.6324999999999998,1.4960074289463492,59.2325,82.1759034810889,0.0212688654558292,0.016137029811849675,0.7461253730634956,1.0289362392801669,0.7673942385193248,1.026527903634095,0.7343791241434111,1.0270257818157336,1093.8558089820385,251.14376170958175,799.5625062500055,225.49348501333026,-15.952951529534522,4.455211342423031
ST,3232.0,1.585,1.421377446495471,63.1275,87.74117772837481,0.02408836970503945,0.018029682254922474,0.791198228112607,1.1004585877675968,0.8152865978176466,1.0998076898088982,0.7809627760333772,1.0947995606514462,1093.8574177320384,251.1436448532038,799.6236862500056,225.45437021713954,-15.961966839116352,4.45446680377212
ST,3233.0,1.4175,1.2096857768344726,64.795,90.30088937951913,0.021529454163661824,0.01659677806647412,0.812304449761016,1.132419188535294,0.8338339039246778,1.1280481078402744,0.8047961996737035,1.1303419042469307,1093.8589189820386,251.1435396819906,799.6876475000056,225.41338830817057,-15.97094892886548,4.453687303200683
ST,3234.0,1.6824999999999999,1.408012659113317,65.375,91.06366219346131,0.02240533748544845,0.016110513465163876,0.822978196352599,1.1404221418795546,0.8453835338380474,1.138392562991325,0.8107534106345557,1.1378098393999079,1093.8604689820386,251.1434440726216,799.7527325000055,225.37160131280757,-15.9799159701466,4.452893680657235
ST,3235.0,1.5450000000000002,1.3195465959271266,65.9875,92.1428172160626,0.022160231251548677,0.016784364065644288,0.8278706629531175,1.1552572087503516,0.850030894204666,1.153791586224577,0.8204712048641039,1.1499265541227257,1093.8620827320385,251.14333466694063,799.8184137500056,225.32943491559243,-15.988874912932578,4.452091377797976
ST,3236.0,1.5775000000000001,1.527328467735741,68.205,95.34711445253288,0.020588004516834173,0.017320085386356484,0.8573943354847481,1.1946557757012122,0.8779823400015824,1.19590878148853,0.8482212185665632,1.188190694122887,1093.8636439820384,251.14326199548174,799.8855100000056,225.28640653274047,-15.997817556315475,4.451270898869815
ST,3237.0,1.585,1.541918681361936,71.36,99.57181701336499,0.023258519091440725,0.016857764620360045,0.8952228819467176,1.2484562270226671,0.9184814010381583,1.2461570374856399,0.8903771071934806,1.242174905499353,1093.8652252320385,251.14309841674697,799.9552925000056,225.24173085878567,-16.006725974444954,4.450417659550302
ST,3238.0,1.53,1.3432271926036483,73.55,102.57110956346321,0.0232580443558474,0.016296435814620414,0.9219629021625102,1.286341198521702,0.9452209465183579,1.2837846491258365,0.91410832255621,1.2817520623688927,1093.8667827320387,251.14290357047588,800.0277475000057,225.1954361641963,-16.015600773271178,4.449533664267825
ST,3239.0,1.65,1.343743235134638,74.6075,104.32390756577394,0.02219426411643795,0.015788705277843516,0.938024375368353,1.3069996551661962,0.9602186394847909,1.3051221516232236,0.9275714019720673,1.3034612752748098,1093.8683727320386,251.14278566375967,800.1018262500056,225.1479951622069,-16.024454703478177,4.4486291841784675
